Player,Team,MPG,True Usage,Shot Usage,Assist Usage,Turnover Usage,True TO%,Time of Possession%,Shot/Touch %,% Touches Ending Possession
Patrick Beverley,HOU,30.8,0.295970695970696,0.157340095801634,0.115243730628346,0.0233868695407157,0.079017517136329,0.12621359223301,0.196287964004499,0.225464004499438
Marcus Thornton,BOS,16.4,0.338503816793893,0.249954198473282,0.0717557251908397,0.016793893129771,0.0496121233988815,0.0548780487804878,0.430558842866535,0.459487179487179
Chase Budinger,MIN,19.2,0.240950555768494,0.16314296665389,0.0590264469145266,0.0187811422000767,0.0779460422499364,0.0257731958762887,0.363019189765458,0.404810234541578
Nick Calathes,MEM,14.4,0.384029038112523,0.16140350877193,0.185722928009679,0.0369026013309135,0.0960932577189666,0.173611111111111,0.163120567375887,0.200415749572023
Danny Green,SAS,28.5,0.256900432900433,0.171835497835498,0.0649350649350649,0.0201298701298701,0.0783566999191157,0.0491228070175439,0.270745515312734,0.302462314985335
Patty Mills,SAS,15.7,0.341053921568627,0.216666666666667,0.102941176470588,0.0214460784313725,0.0628817822493712,0.127388535031847,0.225108225108225,0.247389865036924
Garrett Temple,WAS,14.1,0.225148247978437,0.128787061994609,0.0734501347708895,0.022911051212938,0.101759846761643,0.0563380281690141,0.23712158808933,0.279305210918114
Wesley Matthews,POR,33.7,0.286118565503781,0.199024152232252,0.067333495974628,0.0197609172969017,0.0690654843110505,0.0443786982248521,0.359700176366843,0.395414462081129
Alonzo Gee,DEN,13.1,0.231698113207547,0.15622641509434,0.0518867924528302,0.0235849056603774,0.101791530944625,0.0305343511450382,0.362919132149901,0.417707648476879
John Wall,WAS,35.9,0.556297451898076,0.229724388975559,0.273877621771538,0.0526954411509794,0.0947252966397447,0.228412256267409,0.196206973129025,0.24121400547783
Evan Turner,BOS,27.6,0.408824546240277,0.174598098530683,0.191443388072602,0.0427830596369922,0.104648950339316,0.16,0.186278758817834,0.231924016782701
Derrick Favors,UTA,30.8,0.330994525547445,0.24271897810219,0.0606751824817518,0.0276003649635037,0.083386167544174,0.051948051948052,0.329049415548271,0.36646669552848
Wesley Johnson,LAL,29.5,0.235030946065429,0.163633952254642,0.0521662245800177,0.0192307692307692,0.0818222857572794,0.0304054054054054,0.366185199841709,0.409220419469727
DeMarcus Cousins,SAC,34.1,0.478934108527132,0.315901162790698,0.101501937984496,0.061531007751938,0.128474891757375,0.0796460176991151,0.453847492430307,0.542247589879233
Greg Monroe,DET,31,0.351076339497392,0.237278330962542,0.0784732100521574,0.0353247984826932,0.100618567839875,0.0578778135048231,0.463416215215076,0.532407278788721
Al-Farouq Aminu,DAL,18.5,0.215183850036049,0.147411679884643,0.0479452054794521,0.0198269646719539,0.0921396502043825,0.0324324324324324,0.373374726077429,0.423593864134405
Gordon Hayward,UTA,34.4,0.438157842944302,0.253942137374533,0.14367250541232,0.0405432001574493,0.0925310383240203,0.107558139534884,0.270771426173088,0.31400151095442
Cole Aldrich,NYK,16,0.29290728129911,0.172425353588266,0.0895756940806705,0.0309062336301729,0.105515415981115,0.0434782608695652,0.343698444189203,0.405304375065261
Ed Davis,LAL,23.3,0.217198697068404,0.149880564603692,0.0515743756786102,0.0157437567861021,0.0724855028994201,0.0343347639484979,0.44803635183382,0.495098993833171
Patrick Patterson,TOR,26.6,0.207981330221704,0.133068844807468,0.0623103850641774,0.0126021003500583,0.0605924596050269,0.0263157894736842,0.312866941015089,0.342496570644719
Larry Sanders,MIL,21.7,0.222229617304493,0.160665557404326,0.0382695507487521,0.0232945091514143,0.10482180293501,0.032258064516129,0.43613369467028,0.49936766034327
Luke Babbitt,NOP,13.2,0.163557168784029,0.121209921355112,0.0266182698124622,0.0157289776164549,0.0961680722000296,0.0229007633587786,0.361399711399711,0.408297258297258
Kevin Seraphin,WAS,15.6,0.304053601340033,0.203551088777219,0.059463986599665,0.0410385259631491,0.134971353018951,0.0448717948717949,0.410194092827004,0.492894514767932
Eric Bledsoe,PHX,34.6,0.437940360610264,0.21498613037448,0.175450762829404,0.04750346740638,0.108470174660734,0.167630057803468,0.231605685362619,0.282781419846473
Avery Bradley,BOS,31.5,0.290843806104129,0.210652304009575,0.0584480351087173,0.0217434669858368,0.0747599451303155,0.0444444444444444,0.419397116644823,0.462687159934866
Trevor Booker,UTA,19.8,0.27946648882961,0.176432144048016,0.0736912304101367,0.0293431143714572,0.104996897818928,0.0505050505050505,0.237507855283239,0.277008708142562
Quincy Pondexter,MEM,18,0.209867172675522,0.140607210626186,0.0597722960151803,0.0094876660341556,0.0452079566003617,0.0333333333333333,0.280681818181818,0.299621212121212
Quincy Pondexter,NOP,27.8,0.210607553366174,0.14,0.0537766830870279,0.0168308702791461,0.0799157960392952,0.03584229390681,0.305591397849462,0.342329749103943
Greivis Vasquez,TOR,24.3,0.370333418172563,0.191916518198015,0.148129294986002,0.0302876049885467,0.0817846932043105,0.193415637860082,0.186145946479708,0.215522859682038
Hassan Whiteside,MIA,23.8,0.235448460508701,0.203319946452477,0.00624721106648818,0.0258813029897367,0.109923432643469,0.0330578512396694,0.67322695035461,0.758924349881797
Lance Stephenson,CHA,25.8,0.394897959183673,0.190816326530612,0.163265306122449,0.0408163265306122,0.103359173126615,0.10077519379845,0.215600792649973,0.261718609259593
Jerome Jordan,BKN,8.7,0.222402088772846,0.14798955613577,0.0456919060052219,0.0287206266318538,0.129138295374501,0.0229885057471264,0.422354694485842,0.504321907600596
Jeremy Evans,UTA,7,0.212301740812379,0.136866537717602,0.0657640232108317,0.00967117988394584,0.0455539358600583,0.0285714285714286,0.290953947368421,0.311513157894737
Donald Sloan,IND,20.9,0.426227106227106,0.178058608058608,0.218406593406593,0.0297619047619048,0.0698264008250258,0.235576923076923,0.150355706773894,0.175487163625116
Timofey Mozgov,CLE,25,0.230688753269398,0.170531822144725,0.0300784655623365,0.0300784655623365,0.130385487528345,0.032,0.509242384795626,0.599062744077063
Timofey Mozgov,DEN,25.6,0.201898454746137,0.148918322295806,0.0270419426048565,0.0259381898454746,0.128471462934616,0.0350194552529183,0.430710295291301,0.505730247406225
Gary Neal,CHA,21.6,0.371889550622631,0.239783432593395,0.102328099621007,0.0297780184082296,0.0800722105753552,0.0783410138248848,0.314970485740701,0.354085769148709
Gary Neal,MIN,23.8,0.319924953095685,0.224240150093809,0.0769230769230769,0.0187617260787993,0.0586441473140981,0.0504201680672269,0.400939282120094,0.434485072123448
Jeremy Lin,LAL,25.8,0.420351602895553,0.199565667011375,0.177869700103413,0.0429162357807653,0.10209604408581,0.189922480620155,0.215970007274355,0.262413966761793
Ish Smith,PHI,27.1,0.518710601719198,0.245787965616046,0.223495702005731,0.0494269340974212,0.0952880737999227,0.206642066420664,0.21445,0.257575
Elijah Millsap,UTA,19.7,0.263507214206437,0.1530743618202,0.0732519422863485,0.037180910099889,0.141100160053913,0.0512820512820513,0.248683736025965,0.309087630724847
Lance Thomas,NYK,26,0.256105160662123,0.167984420642649,0.0603700097370983,0.0277507302823759,0.108356778952171,0.0458015267175573,0.250755813953488,0.29218023255814
Lance Thomas,OKC,20.5,0.228807339449541,0.161146788990826,0.0481651376146789,0.0194954128440367,0.0852044907778669,0.024390243902439,0.369206516027325,0.413872832369942
Kyrie Irving,CLE,36.4,0.437356958287191,0.257585825027685,0.145441122185308,0.0343300110741971,0.0784942606347063,0.168044077134986,0.272445095168375,0.308755490483162
Derrick Williams,SAC,19.8,0.242936877076412,0.18978073089701,0.0345514950166113,0.0186046511627907,0.0765822438597451,0.0355329949238579,0.446211529448524,0.489954694578972
Enes Kanter,OKC,31.1,0.299787985865724,0.233828032979976,0.0353356890459364,0.0306242638398115,0.102153072450102,0.0453074433656958,0.503985783193704,0.56999238385377
Enes Kanter,UTA,27.1,0.316498632278234,0.247721766314967,0.0324345447440406,0.0363423212192263,0.114826155669696,0.0520446096654275,0.350600077429346,0.402035285658979
Tristan Thompson,CLE,26.8,0.17872360176375,0.138575075423532,0.0208865165931771,0.0192620097470411,0.107775411624162,0.0261194029850746,0.452295106802,0.515164369034995
Jonas Valanciunas,TOR,26.2,0.230151917048469,0.186505907885218,0.0173619483964312,0.0262840607668194,0.114203092913122,0.0419847328244275,0.562093023255814,0.641308139534884
Bismack Biyombo,CHA,19.4,0.147783251231527,0.107963875205255,0.0184729064039409,0.0213464696223317,0.144444444444444,0.0154639175257732,0.533685064935065,0.639204545454545
Brandon Knight,MIL,32.5,0.454597101449275,0.240684057971014,0.165797101449275,0.0481159420289855,0.105843046239384,0.188271604938272,0.246426875593542,0.295690883190883
Brandon Knight,PHX,31.6,0.38186301369863,0.213369863013699,0.136986301369863,0.0315068493150685,0.0825082508250825,0.157728706624606,0.238785834738617,0.274045684500996
Kemba Walker,CHA,34.2,0.458655862726406,0.263469971401335,0.171353670162059,0.0238322211630124,0.0519610084592522,0.222222222222222,0.214830936649825,0.234263505635445
Jimmer Fredette,NOP,10.2,0.328866995073892,0.183054187192118,0.113300492610837,0.032512315270936,0.0988615937687238,0.107843137254902,0.279398496240602,0.329022556390977
Klay Thompson,GSW,31.9,0.380046332046332,0.272517374517375,0.0787644787644788,0.0287644787644788,0.0756867685305592,0.059375,0.45718172102212,0.505437704440198
Alec Burks,UTA,33.3,0.338942528735632,0.205034482758621,0.104022988505747,0.0298850574712644,0.088171459576777,0.0900900900900901,0.227816091954023,0.261021711366539
Markieff Morris,PHX,31.5,0.336178079607621,0.22676476136578,0.0773438973778532,0.0320694208639879,0.0953941461662776,0.0444444444444444,0.415283631589857,0.474013680646721
Marcus Morris,PHX,25.2,0.270583194477505,0.19345870030945,0.0597476791240181,0.0173768150440371,0.0642198606516996,0.0434782608695652,0.395022844366676,0.4305045202683
Kawhi Leonard,SAS,31.8,0.339111656441718,0.228927607361963,0.0863803680981595,0.0238036809815951,0.0701942281529511,0.0691823899371069,0.346229216152019,0.382229809976247
Nikola Vucevic,ORL,34.2,0.355859621451104,0.256687697160883,0.0699921135646688,0.029179810725552,0.0819980940983534,0.0439882697947214,0.494199817795323,0.550379593076222
Iman Shumpert,CLE,24.2,0.243863134657837,0.147836644591611,0.0689845474613687,0.0270419426048565,0.110889834344166,0.0454545454545455,0.314708646616541,0.372274436090226
Iman Shumpert,NYK,26,0.362504173622704,0.193055091819699,0.134390651085142,0.0350584307178631,0.0967117988394584,0.0961538461538462,0.190825082508251,0.225478547854785
Tobias Harris,ORL,34.8,0.297014609358459,0.223756087232691,0.0489095913614228,0.0243489307643447,0.0819788993441688,0.0517241379310345,0.404718137254902,0.448759191176471
Donatas Motiejunas,HOU,28.7,0.283663461538462,0.185826923076923,0.0682692307692308,0.0295673076923077,0.104233754787973,0.0418118466898955,0.351222171740118,0.407105860972285
Kenneth Faried,DEN,27.8,0.273833177132146,0.202136832239925,0.0440487347703843,0.0276476101218369,0.100965158463961,0.03584229390681,0.530089093701997,0.602592933947773
Nikola Mirotic,CHI,20.2,0.310543014032947,0.228480780964002,0.0549115314215985,0.0271507016473459,0.0874297614837518,0.05,0.430832949838932,0.482029452369995
Reggie Jackson,DET,32.2,0.607892586106246,0.27164039696439,0.280793928779918,0.0554582603619381,0.0912303614642953,0.253869969040248,0.233524038944093,0.281200441634046
Reggie Jackson,OKC,28,0.425624553890078,0.223625981441827,0.169521770164168,0.0324768022840828,0.0763038738889821,0.167857142857143,0.248158415841584,0.28419801980198
Norris Cole,MIA,24.4,0.336951945080092,0.149308924485126,0.161098398169336,0.0265446224256293,0.0787786591328914,0.172839506172839,0.143119105066901,0.168563281421364
Norris Cole,NOP,24.4,0.381582952815829,0.203500761035008,0.146879756468798,0.0312024353120244,0.0817710410849621,0.200819672131148,0.208971553610503,0.241012816505158
Cory Joseph,SAS,18.3,0.325357643758766,0.16617110799439,0.135694249649369,0.023492286115007,0.0722045003879645,0.14207650273224,0.165717882369396,0.189146094132457
Jimmy Butler,CHI,38.7,0.331070998796631,0.223770557561171,0.0886482150020056,0.0186522262334537,0.0563390520500145,0.0645994832041344,0.355381430164039,0.385003981525721
Bojan Bogdanovic,BKN,23.8,0.233544165757906,0.169749182115594,0.0425299890948746,0.0212649945474373,0.0910534180052297,0.0294117647058823,0.405206299622543,0.45596772094234
Kyle Singler,DET,23.8,0.208951048951049,0.142128982128982,0.0505050505050505,0.0163170163170163,0.0780901383311022,0.0292887029288703,0.321081270844304,0.357942776900123
Kyle Singler,OKC,17.6,0.158270042194093,0.108691983122363,0.0358649789029536,0.0137130801687764,0.0866435617168755,0.0228571428571429,0.314529914529915,0.354212454212454
Shelvin Mack,ATL,15.1,0.409756690997567,0.185912408759124,0.194038929440389,0.0298053527980535,0.0727391485066207,0.139072847682119,0.187107438016529,0.217104377104377
Chandler Parsons,DAL,33.1,0.303753929052537,0.205190839694656,0.0770094297260889,0.0215536596317916,0.0709576323803329,0.054380664652568,0.347049441786284,0.383504215083162
Jon Leuer,MEM,13.1,0.270693677102517,0.183523634131369,0.0656844689993861,0.0214855739717618,0.0793722786647315,0.0381679389312977,0.398772842470321,0.445458183273309
Darius Morris,BKN,7.9,0.431672354948805,0.187645051194539,0.208191126279863,0.0358361774744027,0.0830170777988615,0.20253164556962,0.179731938542007,0.214056881333769
Lavoy Allen,IND,17,0.247719962157048,0.151220435193945,0.0775780510879849,0.0189214758751183,0.0763825236785823,0.0355029585798817,0.327373271889401,0.368335893497184
E'Twaun Moore,CHI,9,0.2348,0.1478,0.073,0.014,0.0596252129471891,0.0795454545454545,0.244378306878307,0.267526455026455
Isaiah Thomas,BOS,25.9,0.590017953321364,0.309946140035907,0.231597845601436,0.0484739676840215,0.0821567672833496,0.211538461538462,0.267783465177602,0.309663409337676
Isaiah Thomas,PHX,25.7,0.435002048340844,0.247783695206882,0.150757886112249,0.0364604670217124,0.0838167708882694,0.171206225680934,0.25985564529988,0.29809245574841
Greg Smith,DAL,8.6,0.13595567867036,0.0916343490304709,0.0290858725761773,0.0152354570637119,0.112061939690302,0.0232558139534884,0.366334440753045,0.427242524916944
Anthony Davis,NOP,36.1,0.368355113047086,0.290777846919726,0.0578718108276291,0.0197054552997303,0.0534958104333724,0.0497237569060773,0.555668305057872,0.59332487712066
Michael Kidd-Gilchrist,CHA,28.9,0.254239645905786,0.182156180840974,0.0521656655074297,0.0199177995573822,0.0783426183844011,0.041522491349481,0.367566188197767,0.407757575757576
Bradley Beal,WAS,33.5,0.343285984848485,0.21875946969697,0.095407196969697,0.0291193181818182,0.0848252462001048,0.0688622754491018,0.309436742348135,0.350626213917353
Dion Waiters,CLE,23.8,0.35395498392283,0.236913183279743,0.084887459807074,0.0321543408360129,0.090843023255814,0.0759493670886076,0.353279631760644,0.401227464518604
Dion Waiters,OKC,30.3,0.310868686868687,0.219959595959596,0.0696969696969697,0.0212121212121212,0.0682349883025734,0.0629139072847682,0.428999211977935,0.47037037037037
Thomas Robinson,PHI,18.5,0.305058548009368,0.227775175644028,0.0468384074941452,0.0304449648711944,0.0998003992015968,0.0594594594594595,0.391230893000804,0.443523732904264
Thomas Robinson,POR,12.2,0.219848484848485,0.141565656565657,0.0366161616161616,0.0416666666666667,0.189524465885596,0.0327868852459016,0.486631944444444,0.629861111111111
Damian Lillard,POR,35.7,0.478111413043478,0.260720108695652,0.1796875,0.0377038043478261,0.0788598709824093,0.218487394957983,0.250951415680377,0.287242529261754
Terrence Ross,TOR,25.5,0.244411124546554,0.188062877871826,0.0396614268440145,0.0166868198307134,0.0682735692234624,0.0352941176470588,0.462605591909578,0.50365258774539
Andre Drummond,DET,30.5,0.270244099253581,0.226265886624975,0.0197700221908412,0.0242081904377648,0.0895789787996417,0.0295081967213115,0.694317196979076,0.768602203788535
Harrison Barnes,GSW,28.3,0.213610197368421,0.1484375,0.0505756578947368,0.0145970394736842,0.068334937439846,0.0422535211267606,0.327318886571765,0.35950675491885
Austin Rivers,LAC,19.3,0.309604519774011,0.187193973634652,0.100439422473321,0.0219711236660389,0.0709651257096513,0.113989637305699,0.269376693766938,0.300993676603433
Austin Rivers,NOP,22.1,0.295598149372108,0.167376074025116,0.108393919365499,0.0198281559814937,0.0670780788838208,0.149321266968326,0.217280137280137,0.243020163020163
Meyers Leonard,POR,15.4,0.228449704142012,0.153301775147929,0.0520710059171598,0.0230769230769231,0.101015333609615,0.0324675324675325,0.368011363636364,0.423409090909091
Jeremy Lamb,OKC,13.5,0.313665594855305,0.220418006430868,0.0715434083601286,0.0217041800643087,0.0691952844695028,0.0666666666666667,0.37159506708226,0.408185390974387
Kendall Marshall,MIL,14.9,0.369408866995074,0.129261083743842,0.197044334975369,0.0431034482758621,0.116682224296573,0.150326797385621,0.133877551020408,0.178520408163265
John Henson,MIL,18.3,0.245613747954173,0.166235679214403,0.0437806873977087,0.0355973813420622,0.144932364896382,0.0327868852459016,0.421102819237148,0.511276948590381
Maurice Harkless,ORL,15,0.185785609397944,0.129251101321586,0.0367107195301028,0.0198237885462555,0.106702497628833,0.0333333333333333,0.355636363636364,0.410181818181818
Tyler Zeller,BOS,21.1,0.286273624823695,0.197698166431594,0.0671368124118477,0.0214386459802539,0.0748886523984076,0.037914691943128,0.406991869918699,0.451126596980256
Terrence Jones,HOU,27,0.250060273972603,0.186498630136986,0.0432876712328767,0.0202739726027397,0.0810763432377947,0.0407407407407407,0.462508493001767,0.512787063459709
Andrew Nicholson,ORL,12.3,0.277605779153767,0.207430340557276,0.0454076367389061,0.0247678018575851,0.0892193308550186,0.032520325203252,0.440789473684211,0.493421052631579
Evan Fournier,ORL,28.6,0.297601453664446,0.193725015142338,0.0790430042398546,0.0248334342822532,0.0834452721129971,0.0627177700348432,0.345735596151767,0.390055129175224
Jared Sullinger,BOS,27,0.350895428929242,0.239436443331246,0.08703819661866,0.0244207889793363,0.0695956315357436,0.0518518518518519,0.40199747687132,0.442998317914214
John Jenkins,ATL,12.4,0.252652388797364,0.176869851729819,0.0626029654036244,0.0131795716639209,0.0521648408972353,0.0403225806451613,0.31952380952381,0.343333333333333
Tony Wroten,PHI,29.8,0.510412147505423,0.278308026030369,0.170824295010846,0.0612798264642082,0.120059498512537,0.157718120805369,0.244730567477349,0.29861707200763
Miles Plumlee,PHX,18.6,0.150749506903353,0.10439842209073,0.0241617357001972,0.022189349112426,0.147193510401675,0.032258064516129,0.369881201956674,0.448497554157932
Perry Jones,OKC,14.7,0.209969040247678,0.155015479876161,0.0363777089783282,0.0185758513931889,0.0884694780300796,0.0408163265306122,0.381776591688906,0.427525733892489
Festus Ezeli,GSW,10.9,0.218697318007663,0.166015325670498,0.0220306513409962,0.0306513409961686,0.140154169586545,0.0363636363636364,0.414046822742475,0.490492116579073
Jeff Taylor,CHA,14.8,0.241426872770511,0.157003567181926,0.0618311533888228,0.0225921521997622,0.0935776201733649,0.0335570469798658,0.370171012054948,0.423437061956826
Jae Crowder,BOS,24.2,0.266336633663366,0.186067892503536,0.0664780763790665,0.0137906647807638,0.0517790759426447,0.037037037037037,0.367791989934997,0.395051373453554
Jae Crowder,DAL,10.6,0.218979206049149,0.152816635160681,0.0472589792060491,0.0189035916824197,0.0863259668508287,0.0377358490566038,0.291315315315315,0.327351351351351
Draymond Green,GSW,31.5,0.293994678829342,0.162105663245914,0.106613454960091,0.0252755606233371,0.085972850678733,0.0506329113924051,0.277569880576616,0.320848654453158
Quincy Acy,NYK,18.9,0.240222841225627,0.148698766414644,0.0676482292081178,0.0238758456028651,0.0993904055128545,0.0418848167539267,0.269377162629758,0.312629757785467
Khris Middleton,MIL,30.1,0.297975267239572,0.196529029553553,0.0777614755816391,0.0236847621043806,0.0794856644438817,0.05,0.357495806008845,0.400579533323166
Will Barton,DEN,24.4,0.324828571428571,0.205542857142857,0.0878571428571429,0.0314285714285714,0.0967543319553171,0.0775510204081633,0.322167487684729,0.371428571428571
Will Barton,POR,10,0.302006688963211,0.178260869565217,0.0953177257525084,0.0284280936454849,0.0941306755260244,0.06,0.323030303030303,0.374545454545455
Mike Scott,ATL,16.5,0.299493212669683,0.220307692307692,0.0615384615384615,0.0176470588235294,0.0589230676255515,0.0363636363636364,0.382887700534759,0.413557722554262
Justin Hamilton,MIA,12,0.196044776119403,0.127014925373134,0.0541044776119403,0.0149253731343284,0.0761324704986677,0.0330578512396694,0.286531986531986,0.32020202020202
Justin Hamilton,MIN,24.9,0.230480656506448,0.153106682297773,0.0562719812426729,0.0211019929660023,0.0915564598168871,0.0321285140562249,0.408635794743429,0.464956195244055
Kostas Papanikolaou,HOU,18.5,0.264656862745098,0.125563725490196,0.105392156862745,0.0337009803921569,0.127338395999259,0.0489130434782609,0.21961204586861,0.278555353123995
Kyle O'Quinn,ORL,16.2,0.276461916461916,0.164054054054054,0.0786240786240786,0.0337837837837838,0.1222004976893,0.0493827160493827,0.295867951700454,0.356796277833167
Furkan Aldemir,PHI,13.2,0.156081330868762,0.0830683918669131,0.0573012939001848,0.0157116451016636,0.100663192799621,0.0378787878787879,0.181173150574481,0.21544043539609
Robbie Hummel,MIN,16.5,0.190698924731183,0.124166666666667,0.0544354838709677,0.0120967741935484,0.0634338877925007,0.0359281437125748,0.277417417417417,0.304444444444444
Robert Sacre,LAL,16.9,0.226684373616645,0.151429836210713,0.0593182824258521,0.0159362549800797,0.0703015153882206,0.0414201183431953,0.392743972445465,0.434075774971297
Hollis Thompson,PHI,25,0.234584581857804,0.158583492236448,0.0580223372378099,0.0179787523835467,0.076640810070138,0.04,0.312955596172455,0.348435652080421
Mirza Teletovic,BKN,22.3,0.268758465011287,0.191444695259594,0.0474040632054176,0.0299097065462754,0.111288426003696,0.0357142857142857,0.432704081632653,0.50030612244898
Chris Copeland,IND,16.6,0.300547778454047,0.200730371272063,0.0639074863055386,0.0359099208764455,0.119481571486432,0.0424242424242424,0.348994708994709,0.411428571428571
Pablo Prigioni,HOU,16.7,0.261374407582938,0.0872037914691943,0.156398104265403,0.0177725118483412,0.0679963735267452,0.130952380952381,0.118863049095607,0.143087855297158
Pablo Prigioni,NYK,18.5,0.315078534031414,0.112853403141361,0.171465968586387,0.0307591623036649,0.0976237952808242,0.127659574468085,0.107801950487622,0.137184296074018
Alexey Shved,NYK,26.4,0.45822966507177,0.259665071770335,0.16866028708134,0.0299043062200957,0.0652605199958233,0.116981132075472,0.275762195121951,0.307520325203252
Alexey Shved,PHI,16.8,0.480741989881956,0.261517706576729,0.188870151770658,0.03035413153457,0.0631401711800196,0.148809523809524,0.270692965613545,0.302112061441787
Kent Bazemore,ATL,17.6,0.230798192771084,0.141189759036145,0.0621234939759036,0.0274849397590361,0.119086460032626,0.0454545454545455,0.25,0.298666666666667
Brian Roberts,CHA,18.5,0.336223241590214,0.185229357798165,0.129204892966361,0.0217889908256881,0.0648051298376461,0.172972972972973,0.170812182741117,0.19090524534687
Henry Sims,PHI,19.2,0.294030683403068,0.1960529986053,0.0634588563458856,0.0345188284518828,0.117398728773361,0.0520833333333333,0.305653402913677,0.359469449880409
Justin Holiday,GSW,11.1,0.275565280816922,0.185849744711889,0.0685630926331145,0.0211524434719183,0.0767601905770249,0.0357142857142857,0.348277747402952,0.387916894477857
Aron Baynes,SAS,16,0.22995152049361,0.164283825473777,0.0370207139709123,0.0286469810489202,0.124578350199325,0.025,0.419302587176603,0.492418447694038
Mike Miller,CLE,13.5,0.168300795372379,0.0837020968908171,0.0679681851048445,0.0166305133767173,0.0988142292490119,0.0300751879699248,0.178092307692308,0.213476923076923
Nerlens Noel,PHI,30.8,0.252600170502984,0.16074168797954,0.0607416879795396,0.0311167945439045,0.123185960175498,0.038961038961039,0.330789473684211,0.394824561403509
Alex Len,PHX,22,0.177582833701483,0.125831492584411,0.0284001262227832,0.0233512148942884,0.131494775748099,0.0272727272727273,0.431278390655419,0.51131300021631
Allen Crabbe,POR,13.4,0.182177068214804,0.116139332365747,0.0551523947750363,0.0108853410740203,0.0597514340344168,0.0223880597014925,0.280182072829132,0.306442577030812
Andre Roberson,OKC,19.2,0.148541353383459,0.0835037593984962,0.0477443609022556,0.0172932330827068,0.11642032800162,0.0260416666666667,0.208504646578429,0.251684971369567
Anthony Bennett,MIN,15.7,0.246274509803922,0.177102396514161,0.0495642701525054,0.0196078431372549,0.0796178343949045,0.0379746835443038,0.422560103963613,0.469343729694607
Archie Goodwin,PHX,13,0.361103955841766,0.218509659613615,0.0984360625574977,0.0441582336706532,0.122286762457964,0.115384615384615,0.275865272938444,0.331614401858304
